Ushuaia	Ushuaia	Argentina	-54.81084	-68.31591	56825
Unquillo	Unquillo	Argentina	-31.23717	-64.31176	15369
Tres Isletas	Tres Isletas	Argentina	-26.34067	-60.43207	24747
Tres Arroyos	Tres Arroyos	Argentina	-38.37694	-60.27563	47136
Trenque Lauquen	Trenque Lauquen	Argentina	-35.97334	-62.73275	46019
Trelew	Trelew	Argentina	-43.24895	-65.30505	97915
Termas de Río Hondo	Termas de Rio Hondo	Argentina	-27.49362	-64.85972	27838
Tartagal	Tartagal	Argentina	-22.51682	-63.8056	60819
Tafí Viejo	Tafi Viejo	Argentina	-26.7333	-65.26146	48459
Sunchales	Sunchales	Argentina	-30.94478	-61.5597	18757
Santo Tomé	Santo Tome	Argentina	-31.66274	-60.7653	59072
Santiago del Estero	Santiago del Estero	Argentina	-27.80047	-64.26285	252192
Santa Rosa	Santa Rosa	Argentina	-36.61617	-64.28991	102860
Santa Lucía	Santa Lucia	Argentina	-31.54055	-68.49794	43565
Santa Fe	Santa Fe	Argentina	-31.64881	-60.70868	391164
San Salvador de Jujuy	San Salvador de Jujuy	Argentina	-24.1928	-65.29342	257970
San Ramón de la Nueva Orán	San Ramon de la Nueva Oran	Argentina	-23.13705	-64.32426	74059
San Rafael	San Rafael	Argentina	-34.61531	-68.33238	118009
San Pedro de Jujuy	San Pedro de Jujuy	Argentina	-24.23127	-64.86614	58430
San Nicolás de los Arroyos	San Nicolas de los Arroyos	Argentina	-33.33425	-60.2108	134217
San Miguel de Tucumán	San Miguel de Tucuman	Argentina	-26.81601	-65.21051	548866
San Martín de los Andes	San Martin de los Andes	Argentina	-40.15789	-71.35337	23519
San Martín	San Martin	Argentina	-33.08338	-68.47312	82549
San Luis	San Luis	Argentina	-33.2914	-66.32467	169947
San Justo	San Justo	Argentina	-30.78991	-60.59276	21809
San Juan	San Juan	Argentina	-31.53726	-68.52568	109123
San José de Jáchal	San Jose de Jachal	Argentina	-30.24162	-68.74662	21018
San Jorge	San Jorge	Argentina	-31.89706	-61.85993	16873
San Francisco	San Francisco	Argentina	-31.42497	-62.08404	59062
Catamarca	Catamarca	Argentina	-28.46957	-65.78524	159139
San Carlos de Bolívar	San Carlos de Bolivar	Argentina	-36.23071	-61.1157	26242
San Antonio Oeste	San Antonio Oeste	Argentina	-40.73193	-64.94769	16966
Salto	Salto	Argentina	-34.29175	-60.2545	40157
Salta	Salta	Argentina	-24.80645	-65.41999	520683
Rufino	Rufino	Argentina	-34.26237	-62.71128	18361
Rosario	Rosario	Argentina	-32.94682	-60.63932	948312
Río Tercero	Rio Tercero	Argentina	-32.17675	-64.11295	53389
Río Segundo	Rio Segundo	Argentina	-31.6501	-63.91165	18155
Río Grande	Rio Grande	Argentina	-53.78773	-67.70975	52681
Río Gallegos	Rio Gallegos	Argentina	-51.6253	-69.25229	95796
Río Cuarto	Rio Cuarto	Argentina	-33.13044	-64.35272	157010
Río Colorado	Rio Colorado	Argentina	-38.99081	-64.09574	16132
Río Ceballos	Rio Ceballos	Argentina	-31.1697	-64.3175	16632
Rawson	Rawson	Argentina	-43.30031	-65.10564	26335
Rafaela	Rafaela	Argentina	-31.25285	-61.49078	88713
Quitilipi	Quitilipi	Argentina	-26.8708	-60.21537	32083
Punta Alta	Punta Alta	Argentina	-38.8805	-62.07503	57209
Puerto Madryn	Puerto Madryn	Argentina	-42.76848	-65.03827	64555
Profesor Salvador Mazza	Profesor Salvador Mazza	Argentina	-22.04897	-63.69075	25000
Presidencia Roque Sáenz Peña	Presidencia Roque Saenz Pena	Argentina	-26.79095	-60.44132	81879
Pocito	Pocito	Argentina	-31.68333	-68.58333	40969
Plottier	Plottier	Argentina	-38.96667	-68.23333	25186
Pergamino	Pergamino	Argentina	-33.89101	-60.57462	91399
Pérez	Perez	Argentina	-32.99835	-60.76791	24436
Pehuajó	Pehuajo	Argentina	-35.81081	-61.89897	44783
Paraná	Parana	Argentina	-31.73271	-60.52897	247139
Palpalá	Palpala	Argentina	-24.25798	-65.21358	48199
Olavarría	Olavarria	Argentina	-36.89384	-60.32319	89721
Nueve de Julio	Nueve de Julio	Argentina	-35.44394	-60.88463	34718
Neuquén	Neuquen	Argentina	-38.95078	-68.0592	231198
Morteros	Morteros	Argentina	-30.71066	-62.00714	15129
Monteros	Monteros	Argentina	-27.16825	-65.49892	23771
Mendoza	Mendoza	Argentina	-32.88946	-68.84582	114893
Marcos Juárez	Marcos Juarez	Argentina	-32.6978	-62.10672	24226
Machagai	Machagai	Argentina	-26.92617	-60.04852	28070
Lincoln	Lincoln	Argentina	-34.86819	-61.52929	41808
Libertador General San Martín	Libertador General San Martin	Argentina	-23.81305	-64.79353	49267
Las Breñas	Las Brenas	Argentina	-27.08819	-61.08217	26955
La Rioja	La Rioja	Argentina	-29.41328	-66.85637	178872
La Falda	La Falda	Argentina	-31.09321	-64.48448	15112
La Calera	La Calera	Argentina	-31.34582	-64.33849	24796
Laboulaye	Laboulaye	Argentina	-34.12688	-63.39083	19908
Junín	Junin	Argentina	-34.59391	-60.94644	87509
Joaquín V. González	Joaquin V. Gonzalez	Argentina	-25.11364	-64.12628	19185
Jesús María	Jesus Maria	Argentina	-30.98153	-64.09424	26825
Granadero Baigorria	Granadero Baigorria	Argentina	-32.85683	-60.71754	32427
Gobernador Gálvez	Gobernador Galvez	Argentina	-33.03016	-60.64045	74650
General Villegas	General Villegas	Argentina	-35.03264	-63.01484	16270
General Roca	General Roca	Argentina	-39.03333	-67.58333	73212
General Pinedo	General Pinedo	Argentina	-27.32534	-61.28101	15741
General Pico	General Pico	Argentina	-35.6593	-63.75787	57029
General Mosconi	General Mosconi	Argentina	-22.59617	-63.811	19811
Gálvez	Galvez	Argentina	-32.02957	-61.22097	18374
Firmat	Firmat	Argentina	-33.45937	-61.4832	18294
Famaillá	Famailla	Argentina	-27.05452	-65.40189	30951
Esquel	Esquel	Argentina	-42.91147	-71.31947	28486
Esperanza	Esperanza	Argentina	-31.44957	-60.93153	35885
Embarcación	Embarcacion	Argentina	-23.21003	-64.09965	23961
Embalse	Embalse	Argentina	-32.20681	-64.40064	15900
El Bolsón	El Bolson	Argentina	-41.96051	-71.53336	15537
Diamante	Diamante	Argentina	-32.0671	-60.64267	19545
Deán Funes	Dean Funes	Argentina	-30.42498	-64.35274	20164
Cutral-Có	Cutral-Co	Argentina	-38.93424	-69.23052	47380
Cruz del Eje	Cruz del Eje	Argentina	-30.72644	-64.80387	28166
Crespo	Crespo	Argentina	-32.03077	-60.30619	18296
Cosquín	Cosquin	Argentina	-31.24525	-64.46574	19070
Coronel Suárez	Coronel Suarez	Argentina	-37.45859	-61.93294	27000
Coronda	Coronda	Argentina	-31.97365	-60.91935	16975
Córdoba	Cordoba	Argentina	-31.40648	-64.18853	2106734
Comodoro Rivadavia	Comodoro Rivadavia	Argentina	-45.86256	-67.494	140850
Cipolletti	Cipolletti	Argentina	-38.93392	-67.99032	75078
Cinco Saltos	Cinco Saltos	Argentina	-38.82225	-68.06293	19819
Chivilcoy	Chivilcoy	Argentina	-34.8969	-60.01909	54514
Chimbas	Chimbas	Argentina	-31.49313	-68.53263	73829
Chilecito	Chilecito	Argentina	-29.16163	-67.49934	42248
Charata	Charata	Argentina	-27.21787	-61.18738	27813
Chacabuco	Chacabuco	Argentina	-34.64203	-60.47124	34587
Centenario	Centenario	Argentina	-38.82955	-68.1318	28956
Caucete	Caucete	Argentina	-31.6515	-68.28216	33609
Catriel	Catriel	Argentina	-37.87552	-67.79451	15169
Juan José Castelli	Juan Jose Castelli	Argentina	-25.9466	-60.62008	36588
Casilda	Casilda	Argentina	-33.04459	-61.16423	32002
Carmen de Patagones	Carmen de Patagones	Argentina	-40.80255	-62.98349	20533
Carcarañá	Carcarana	Argentina	-32.85704	-61.15114	15619
Capitán Bermúdez	Capitan Bermudez	Argentina	-32.82262	-60.71852	27060
Cañada de Gómez	Canada de Gomez	Argentina	-32.82033	-61.39513	36000
Caleta Olivia	Caleta Olivia	Argentina	-46.44785	-67.52274	36077
Bell Ville	Bell Ville	Argentina	-32.63021	-62.68883	35105
Bella Vista	Bella Vista	Argentina	-27.03424	-65.30196	15126
Bahía Blanca	Bahia Blanca	Argentina	-38.7176	-62.26545	299101
Arroyo Seco	Arroyo Seco	Argentina	-33.15365	-60.51168	20620
Arroyito	Arroyito	Argentina	-31.41917	-63.05084	19577
Arrecifes	Arrecifes	Argentina	-34.06306	-60.10261	26400
Añatuya	Anatuya	Argentina	-28.4602	-62.83354	20261
Alta Gracia	Alta Gracia	Argentina	-31.64978	-64.42972	40384
Allen	Allen	Argentina	-38.97736	-67.82714	26083
Alderetes	Alderetes	Argentina	-26.81787	-65.14202	38466
Albardón	Albardon	Argentina	-31.43722	-68.52556	20413
Aimogasta	Aimogasta	Argentina	-28.56003	-66.80737	16625
Aguilares	Aguilares	Argentina	-27.4315	-65.61465	32494
Balvanera	Balvanera	Argentina	-34.61032	-58.39766	152198
Villa Santa Rita	Villa Santa Rita	Argentina	-34.61082	-58.481	34000
Villa Mercedes	Villa Mercedes	Argentina	-33.67571	-65.45783	96781
San Miguel	San Miguel	Argentina	-34.54335	-58.71229	168762
San Carlos de Bariloche	San Carlos de Bariloche	Argentina	-41.14557	-71.30822	95394
Adrogué	Adrogue	Argentina	-34.80041	-58.38384	28265
La Unión	La Union	Argentina	-34.87558	-58.54192	24293
Ingeniero Pablo Nogués	Ingeniero Pablo Nogues	Argentina	-34.47775	-58.70652	38470
Villa Sarmiento	Villa Sarmiento	Argentina	-34.63364	-58.57047	17481
José C. Paz	Jose C. Paz	Argentina	-34.51541	-58.76813	230208
Pago Pago	Pago Pago	American Samoa	-14.27806	-170.7025	11500
Döbling	Doebling	Austria	48.25	16.33333	75418
Wolfsberg	Wolfsberg	Austria	46.84056	14.84417	25035
Wilten	Wilten	Austria	47.25829	11.38808	18142
Wiener Neustadt	Wiener Neustadt	Austria	47.80485	16.23196	44820
Vienna	Vienna	Austria	48.20849	16.37208	1691468
Wetzelsdorf	Wetzelsdorf	Austria	47.05293	15.39923	15687
Wels	Wels	Austria	48.16667	14.03333	16857
Villach	Villach	Austria	46.61028	13.85583	58882
Traun	Traun	Austria	48.22086	14.23833	25345
Telfs	Telfs	Austria	47.30707	11.06817	15229
Straßgang	Strassgang	Austria	47.03333	15.4	16268
Stockerau	Stockerau	Austria	48.38333	16.21667	16292
Steyr	Steyr	Austria	48.04274	14.42127	38331
Simmering	Simmering	Austria	48.18333	16.43333	101420
Sankt Pölten	Sankt Poelten	Austria	48.20762	15.63725	21911
Sankt Peter	Sankt Peter	Austria	47.05	15.46667	15187
Sankt Peter	Sankt Peter	Austria	46.62978	14.34016	20320
Sankt Martin	Sankt Martin	Austria	46.61667	14.28333	20000
Salzburg	Salzburg	Austria	47.79941	13.04399	157245
Saalfelden am Steinernen Meer	Saalfelden am Steinernen Meer	Austria	47.42681	12.848	16790
Pradl	Pradl	Austria	47.26539	11.4152	32588
Perchtoldsdorf	Perchtoldsdorf	Austria	48.11935	16.26607	15047
Ottakring	Ottakring	Austria	48.21667	16.3	104627
Mödling	Moedling	Austria	48.08605	16.28921	20555
Meidling	Meidling	Austria	48.16667	16.33333	97624
Lustenau	Lustenau	Austria	47.42642	9.65851	22821
Linz	Linz	Austria	48.30639	14.28611	204846
Klosterneuburg	Klosterneuburg	Austria	48.30521	16.32522	15614
Klagenfurt am Wörthersee	Klagenfurt am Woerthersee	Austria	46.62472	14.30528	100316
Innsbruck	Innsbruck	Austria	47.26266	11.39454	132493
Innere Stadt	Innere Stadt	Austria	48.20906	16.37135	16450
Penzing	Penzing	Austria	48.2	16.26667	98176
Hötting	Hoetting	Austria	47.26815	11.36868	35043
Hohenems	Hohenems	Austria	47.36121	9.68694	16317
Hietzing	Hietzing	Austria	48.18623	16.2965	54265
Hernals	Hernals	Austria	48.22544	16.30871	57546
Graz	Graz	Austria	47.06733	15.44197	303270
Fünfhaus	Fuenfhaus	Austria	48.19596	16.3183	76396
Floridsdorf	Floridsdorf	Austria	48.25	16.4	162779
Feldkirch	Feldkirch	Austria	47.23645	9.59734	33420
Essling	Essling	Austria	48.21289	16.52442	21200
Eisenzicken	Eisenzicken	Austria	47.27603	16.25908	54353
Eggenberg	Eggenberg	Austria	47.07	15.39871	20511
Dornbirn	Dornbirn	Austria	47.41427	9.74195	49278
Bregenz	Bregenz	Austria	47.50311	9.7471	29806
Bludenz	Bludenz	Austria	47.15476	9.82255	15102
Baden	Baden	Austria	48.00543	16.23264	26286
Aspern	Aspern	Austria	48.21806	16.48306	50687
Ansfelden	Ansfelden	Austria	48.20969	14.29004	18251
Amstetten	Amstetten	Austria	48.1229	14.87206	15559
Favoriten	Favoriten	Austria	48.16116	16.38233	201882
Donaustadt	Donaustadt	Austria	48.2333	16.46002	187007
Jakomini	Jakomini	Austria	47.05441	15.44984	32912
Lend	Lend	Austria	47.08256	15.41589	31147
Geidorf	Geidorf	Austria	47.08393	15.444	24767
Sankt Leonhard	Sankt Leonhard	Austria	47.06924	15.45784	15853
Andritz	Andritz	Austria	47.11387	15.42348	19020
Gries	Gries	Austria	47.06236	15.42421	29363
Währing	Waehring	Austria	48.22611	16.34484	51402
Landstraße	Landstrasse	Austria	48.2019	16.38792	98389
Margareten	Margareten	Austria	48.1855	16.35373	54412
Mariahilf	Mariahilf	Austria	48.19571	16.35215	31381
Neubau	Neubau	Austria	48.20172	16.34715	31521
Josefstadt	Josefstadt	Austria	48.21243	16.34549	24499
Alsergrund	Alsergrund	Austria	48.22321	16.35506	41645
Brigittenau	Brigittenau	Austria	48.24275	16.37551	86967
Whyalla	Whyalla	Australia	-33.03268	137.56483	20880
Scarborough	Scarborough	Australia	-31.89578	115.76431	17605
Rockingham	Rockingham	Australia	-32.27682	115.72978	15312
Port Hedland	Port Hedland	Australia	-20.31215	118.61059	15298
Perth	Perth	Australia	-31.95224	115.8614	2384371
Mount Isa	Mount Isa	Australia	-20.72523	139.49727	18317
Mount Barker	Mount Barker	Australia	-35.06667	138.86667	21554
Morphett Vale	Morphett Vale	Australia	-35.13333	138.51667	24002
Mandurah	Mandurah	Australia	-32.5269	115.7217	107643
Kwinana	Kwinana	Australia	-32.23013	115.78128	30433
Kalgoorlie	Kalgoorlie	Australia	-30.74614	121.4742	29072
Gosnells	Gosnells	Australia	-32.081	116.0054	21149
Geraldton	Geraldton	Australia	-28.77897	114.61459	38595
Gawler	Gawler	Australia	-34.60251	138.74902	20006
Darwin	Darwin	Australia	-12.46113	130.84185	139902
Byford	Byford	Australia	-32.22099	116.009	18878
Busselton	Busselton	Australia	-33.65249	115.3455	27233
Bunbury	Bunbury	Australia	-33.32711	115.64137	76452
Australind	Australind	Australia	-33.2792	115.71504	15988
Alice Springs	Alice Springs	Australia	-23.69748	133.88362	25912
Albany	Albany	Australia	-35.02692	117.88369	35053
Adelaide	Adelaide	Australia	-34.92866	138.59863	1469163
Yarraville	Yarraville	Australia	-37.81667	144.9	15636
Wollert	Wollert	Australia	-37.58333	145.03333	24407
Wodonga	Wodonga	Australia	-36.12179	146.88809	38949
Wheelers Hill	Wheelers Hill	Australia	-37.9	145.18333	20652
Westmead	Westmead	Australia	-33.80383	150.98768	17835
Werribee	Werribee	Australia	-37.9	144.66667	50027
Warwick	Warwick	Australia	-28.21901	152.03438	15380
Warrnambool	Warrnambool	Australia	-38.38176	142.48799	32894
Warragul	Warragul	Australia	-38.15912	145.93118	19856
Wantirna South	Wantirna South	Australia	-37.88333	145.21667	20754
Wangaratta	Wangaratta	Australia	-36.35846	146.32056	29808
Wallan	Wallan	Australia	-37.41625	144.97859	15004
Wahroonga	Wahroonga	Australia	-33.71816	151.11561	17652
Upper Coomera	Upper Coomera	Australia	-27.87683	153.28572	24956
Tuggeranong Administrative District	Tuggeranong Administrative District	Australia	-35.41647	149.06954	89461
Truganina	Truganina	Australia	-37.81667	144.75	36305
Traralgon	Traralgon	Australia	-38.19528	146.5415	26907
Townsville	Townsville	Australia	-19.26639	146.80569	201313
Torquay	Torquay	Australia	-38.33085	144.32638	18534
Toowoomba	Toowoomba	Australia	-27.56056	151.95386	142163
Thornbury	Thornbury	Australia	-37.75819	145.00583	19005
Thomastown	Thomastown	Australia	-37.68333	145.01667	20234
Templestowe	Templestowe	Australia	-37.75405	145.14864	16966
Tarneit	Tarneit	Australia	-37.83634	144.65952	56370
Taree	Taree	Australia	-31.91099	152.45387	16359
Tamworth	Tamworth	Australia	-31.09048	150.92905	43874
Sydney	Sydney	Australia	-33.86785	151.20732	5638830
Surry Hills	Surry Hills	Australia	-33.88374	151.21282	15828
Surfers Paradise	Surfers Paradise	Australia	-28.00274	153.42999	31073
Sunbury	Sunbury	Australia	-37.57742	144.72607	38851
Strathfield	Strathfield	Australia	-33.88096	151.07986	25769
Springvale	Springvale	Australia	-37.94853	145.15274	22174
South Yarra	South Yarra	Australia	-37.83834	144.99149	25237
Southport	Southport	Australia	-27.96724	153.39796	32965
Shepparton	Shepparton	Australia	-36.38047	145.39867	32067
Seven Hills	Seven Hills	Australia	-33.78333	150.93333	19196
Seaford	Seaford	Australia	-38.1	145.13333	17215
Saint Kilda	Saint Kilda	Australia	-37.8676	144.98099	19490
Saint Ives	Saint Ives	Australia	-33.72976	151.15977	18384
Saint Albans	Saint Albans	Australia	-37.73333	144.8	35091
Ryde	Ryde	Australia	-33.8188	151.1062	26385
Rowville	Rowville	Australia	-37.93333	145.23333	33571
Rockhampton	Rockhampton	Australia	-23.38032	150.50595	81021
Rockdale	Rockdale	Australia	-33.95	151.13333	15436
Ringwood	Ringwood	Australia	-37.81667	145.23333	19144
Richmond	Richmond	Australia	-37.81819	145.00176	28587
Reservoir	Reservoir	Australia	-37.71667	145	51096
Quakers Hill	Quakers Hill	Australia	-33.73333	150.88333	26904
Preston	Preston	Australia	-37.75	145.01667	33790
Port Melbourne	Port Melbourne	Australia	-37.83961	144.94228	17633
Port Macquarie	Port Macquarie	Australia	-31.43084	152.90894	51965
Point Cook	Point Cook	Australia	-37.91482	144.75088	66781
Pascoe Vale	Pascoe Vale	Australia	-37.73333	144.93333	18171
Palm Beach	Palm Beach	Australia	-28.11694	153.46584	15205
Pakenham	Pakenham	Australia	-38.07018	145.47411	54118
Orange	Orange	Australia	-33.28397	149.10018	41920
Officer	Officer	Australia	-38.05916	145.40947	18503
North Melbourne	North Melbourne	Australia	-37.79798	144.94512	15395
Northcote	Northcote	Australia	-37.76667	145	25276
Noble Park	Noble Park	Australia	-37.96667	145.16667	30921
Newcastle	Newcastle	Australia	-32.92953	151.7801	508437
Nerang	Nerang	Australia	-27.98941	153.33633	16739
Narre Warren	Narre Warren	Australia	-38.03333	145.3	27689
Narangba	Narangba	Australia	-27.20338	152.95923	20910
Muswellbrook	Muswellbrook	Australia	-32.26118	150.89009	16000
Mulgrave	Mulgrave	Australia	-37.92845	145.17708	19889
Mount Waverley	Mount Waverley	Australia	-37.87709	145.12939	35340
Mount Martha	Mount Martha	Australia	-38.26667	145.01667	19846
Mount Gambier	Mount Gambier	Australia	-37.8318	140.77919	25591
Mount Eliza	Mount Eliza	Australia	-38.18333	145.08333	18734
Mount Druitt	Mount Druitt	Australia	-33.76667	150.81667	16682
Mosman	Mosman	Australia	-33.83902	151.23956	27844
Mornington	Mornington	Australia	-38.21792	145.03876	25759
Morayfield	Morayfield	Australia	-27.10876	152.94907	21221
South Morang	South Morang	Australia	-37.65	145.1	24989
Mooroolbark	Mooroolbark	Australia	-37.78247	145.31682	23059
Moonee Ponds	Moonee Ponds	Australia	-37.76667	144.91667	16224
Mitcham	Mitcham	Australia	-37.81667	145.2	16795
Miranda	Miranda	Australia	-34.03857	151.10005	15111
Mill Park	Mill Park	Australia	-37.66667	145.06667	28712
Mildura	Mildura	Australia	-34.18551	142.16251	34565
Merrylands	Merrylands	Australia	-33.83333	150.98333	29508
Mernda	Mernda	Australia	-37.60075	145.09555	23369
Melbourne	Melbourne	Australia	-37.814	144.96332	5435590
Mascot	Mascot	Australia	-33.92598	151.19347	15985
Maryborough	Maryborough	Australia	-25.54073	152.70493	27489
Marrickville	Marrickville	Australia	-33.90741	151.15546	26140
Maroubra	Maroubra	Australia	-33.95	151.23333	30224
Manly	Manly	Australia	-33.79798	151.28826	16170
Maitland	Maitland	Australia	-32.73308	151.5574	89597
Mackay	Mackay	Australia	-21.15345	149.16554	84333
Liverpool	Liverpool	Australia	-33.91938	150.92588	31078
Lilydale	Lilydale	Australia	-37.75	145.35	17348
Lidcombe	Lidcombe	Australia	-33.86436	151.0397	19791
Launceston	Launceston	Australia	-41.43876	147.13467	90953
Lara	Lara	Australia	-38.02388	144.40617	15919
Langwarrin	Langwarrin	Australia	-38.16667	145.16667	22146
Lalor	Lalor	Australia	-37.66667	145.01667	23219
Lakemba	Lakemba	Australia	-33.91972	151.07592	16921
Kogarah	Kogarah	Australia	-33.9681	151.13564	16416
Keysborough	Keysborough	Australia	-37.99116	145.17385	30018
Kew	Kew	Australia	-37.80639	145.03086	24499
Kensington	Kensington	Australia	-33.92019	151.22241	15021
Horsham	Horsham	Australia	-36.71131	142.19981	16985
Hornsby	Hornsby	Australia	-33.70244	151.09931	22462
Hobart	Hobart	Australia	-42.87936	147.32941	254930
Hawthorn South	Hawthorn South	Australia	-37.8329	145.0367	21177
Hawthorn	Hawthorn	Australia	-37.81992	145.0358	22322
Hampton Park	Hampton Park	Australia	-38.03333	145.25	26082
Gympie	Gympie	Australia	-26.18979	152.66499	22424
Griffith	Griffith	Australia	-34.28853	146.05093	20569
Greenvale	Greenvale	Australia	-37.63333	144.86667	21274
Greensborough	Greensborough	Australia	-37.70462	145.10302	21070
Granville	Granville	Australia	-33.8406	151.00748	16716
Grafton	Grafton	Australia	-29.68104	152.93394	19255
Goulburn	Goulburn	Australia	-34.75155	149.72086	24565
Gold Coast	Gold Coast	Australia	-28.00029	153.43088	640778
Glen Waverley	Glen Waverley	Australia	-37.87811	145.16476	42642
Glenroy	Glenroy	Australia	-37.7	144.93333	23792
Glen Iris	Glen Iris	Australia	-37.86667	145.06667	26131
Glenferrie	Glenferrie	Australia	-37.83333	145.05	21177
Gladstone	Gladstone	Australia	-23.84852	151.25775	45185
Geelong	Geelong	Australia	-38.14711	144.36069	282809
Frankston East	Frankston East	Australia	-38.13333	145.13333	34457
Frankston	Frankston	Australia	-38.14458	145.12291	37331
Footscray	Footscray	Australia	-37.8	144.9	17131
Fairfield	Fairfield	Australia	-33.86667	150.95	17932
Essendon	Essendon	Australia	-37.74981	144.9109	21240
Epping	Epping	Australia	-37.65	145.03333	33489
Epping	Epping	Australia	-33.77271	151.08184	23435
Engadine	Engadine	Australia	-34.06564	151.01266	17141
Eltham	Eltham	Australia	-37.73333	145.15	18847
Eight Mile Plains	Eight Mile Plains	Australia	-27.58333	153.1	15364
Echuca	Echuca	Australia	-36.14057	144.75185	15056
Eastwood	Eastwood	Australia	-33.79176	151.08057	17792
Earlwood	Earlwood	Australia	-33.9209	151.12506	17592
Dubbo	Dubbo	Australia	-32.24295	148.60484	43516
Doreen	Doreen	Australia	-37.6	145.15	27122
Doncaster East	Doncaster East	Australia	-37.78761	145.14888	30926
Doncaster	Doncaster	Australia	-37.78828	145.12373	25020
Devonport	Devonport	Australia	-41.17695	146.35152	26150
Deer Park	Deer Park	Australia	-37.76722	144.76657	18145
Deception Bay	Deception Bay	Australia	-27.19354	153.02631	19539
Dandenong	Dandenong	Australia	-37.98333	145.2	30127
